year,district,office,candidate,party,votes,percentage
2018,149,Lieutenant Governor,McKennon,LIB,538,1.4
2018,149,Attorney General,Paxton,REP,12190,30.9
2018,150,U.S. Senate,Cruz,REP,33084,58.1
2018,150,U.S. Senate,O'Rourke,DEM,23466,41.2
2018,150,U.S. Senate,Dikeman,LIB,413,0.7
2018,150,Governor,Abbott,REP,35503,62.4
2018,150,Governor,Valdez,DEM,20662,36.3
2018,150,Governor,Tippetts,LIB,765,1.3
2018,150,Lieutenant Governor,Patrick,REP,33419,58.8
2018,150,Lieutenant Governor,Collier,DEM,22454,39.5
2018,150,Lieutenant Governor,McKennon,LIB,939,1.7
2018,150,Attorney General,Paxton,REP,32917,58.0
