year,district,office,candidate,party,votes,percentage
2022,1,U.S. Representative,Moran,R,183217,78.1
2022,1,U.S. Representative,Jefferson,D,51434,21.9
2022,10,U.S. Representative,McCaul,R,159580,63.3
2022,10,U.S. Representative,Nuno,D,86500,34.3
2022,10,U.S. Representative,Kelsey,L,6066,2.4
2022,12,U.S. Representative,Granger,R,152953,64.3
2022,12,U.S. Representative,Hunt,D,85026,35.7
2022,13,U.S. Representative,Jackson,R,161766,75.4
2022,13,U.S. Representative,Brown,D,52910,24.6
2022,14,U.S. Representative,Weber,R,149537,68.5
2022,14,U.S. Representative,Williams,D,68606,31.5
2022,15,U.S. Representative,De La Cruz,R,80978,53.3
2022,15,U.S. Representative,Vallejo,D,68097,44.8
2022,15,U.S. Representative,Leone,L,2814,1.9
2022,16,U.S. Representative,Escobar,D,95510,63.5
2022,16,U.S. Representative,Armendariz-Jackson,R,54986,36.5
2022,17,U.S. Representative,Sessions,R,144416,66.5
2022,17,U.S. Representative,Woods,D,72830,33.5
2022,18,U.S. Representative,Jackson Lee,D,110493,70.7
2022,18,U.S. Representative,Montiel,R,40931,26.2
2022,18,U.S. Representative,Duncan,I,2765,1.8
2022,18,U.S. Representative,Kurtz,L,2050,1.3
2022,19,U.S. Representative,Arrington,R,152265,80.3
2022,19,U.S. Representative,Lewis,I,37351,19.7
2022,2,U.S. Representative,Crenshaw,R,151791,65.9
2022,2,U.S. Representative,Fulford,D,78496,34.1
2022,20,U.S. Representative,Castro,D,115352,68.4
2022,20,U.S. Representative,Sinclair,R,53226,31.5
2022,20,U.S. Representative,Jonasz,W,143,0.1
2022,21,U.S. Representative,Roy,R,207405,62.8
2022,21,U.S. Representative,Zapata,D,122676,37.2
2022,22,U.S. Representative,Nehls,R,150014,62.2
2022,22,U.S. Representative,Jordan,D,85653,35.5
2022,22,U.S. Representative,LeBlanc,L,5378,2.2
2022,22,U.S. Representative,Squires,W,246,0.1
2022,23,U.S. Representative,Gonzales,R,116707,55.9
2022,23,U.S. Representative,Lira,D,80922,38.8
2022,23,U.S. Representative,Lopez,I,11177,5.4
2022,24,U.S. Representative,Van Duyne,R,177947,59.7
2022,24,U.S. Representative,McDowell,D,119878,40.3
2022,26,U.S. Representative,Burgess,R,183638,69.3
2022,26,U.S. Representative,Kolls,L,81383,30.7
2022,27,U.S. Representative,Cloud,R,133416,64.4
2022,27,U.S. Representative,Perez,D,73611,35.6
2022,28,U.S. Representative,Cuellar,D,93803,56.7
2022,28,U.S. Representative,Garcia,R,71778,43.3
2022,29,U.S. Representative,Garcia,D,71837,71.4
2022,29,U.S. Representative,Schafranek,R,28765,28.6
2022,3,U.S. Representative,Self,R,164240,60.5
2022,3,U.S. Representative,Srivastava,D,100121,36.9
2022,3,U.S. Representative,Claytor,L,6895,2.5
2022,30,U.S. Representative,Crockett,D,134876,74.7
2022,30,U.S. Representative,Rodgers,R,39209,21.7
2022,30,U.S. Representative,Manning,I,3820,2.1
2022,30,U.S. Representative,Gray,L,1870,1.0
2022,30,U.S. Representative,Walker,W,738,0.4
2022,32,U.S. Representative,Allred,D,115998,65.4
2022,32,U.S. Representative,Swad,R,61492,34.6
2022,33,U.S. Representative,Veasey,D,82081,72.0
2022,33,U.S. Representative,Gillespie,R,29203,25.6
2022,33,U.S. Representative,Ashby,L,2746,2.4
2022,34,U.S. Representative,Gonzalez,D,70895,52.7
2022,34,U.S. Representative,Flores,R,59464,44.2
2022,34,U.S. Representative,Royal,I,4079,3.0
2022,35,U.S. Representative,Casar,D,129808,72.6
2022,35,U.S. Representative,McQueen,R,48995,27.4
2022,36,U.S. Representative,Babin,R,145559,69.5
2022,36,U.S. Representative,Haire,D,64000,30.5
2022,37,U.S. Representative,Doggett,D,220075,76.8
2022,37,U.S. Representative,Garcia Sharon,R,60020,20.9
2022,37,U.S. Representative,Patterson,L,6352,2.2
2022,37,U.S. Representative,Taylor,W,180,0.1
