year,district,page,raw_row
2018,51,11,"['51', '46,878', '84.4 %', '1,830', '3.3 %', '7,748', '14.1 %', '44,695', '81.2 %', '2,575', '4.7 %', '8,097', '14.7 %', '44,905', '81.4 %', '2,133', '3.9 %', '6,953', '12.6 %', '46,399', '84.2 %']"
2018,52,11,"['52', '29,390', '45.7 %', '2,343', '3.6 %', '35,207', '55.2 %', '26,027', '40.8 %', '2,568', '4.0 %', '35,230', '55.1 %', '26,017', '40.7 %', '2,695', '4.2 %', '33,233', '52.1 %', '28,352', '44.5 %']"
2018,53,11,"['53', '17,709', '23.3 %', '1,578', '2.1 %', '57,964', '76.8 %', '15,362', '20.4 %', '2,115', '2.8 %', '57,050', '75.4 %', '15,592', '20.6 %', '3,052', '4.0 %', '56,876', '75.3 %', '17,045', '22.6 %']"
2018,54,11,"['54', '17,369', '43.9 %', '1,013', '2.6 %', '21,741', '55.2 %', '16,280', '41.3 %', '1,371', '3.5 %', '21,766', '55.1 %', '16,405', '41.5 %', '1,332', '3.4 %', '21,327', '54.0 %', '17,154', '43.5 %']"
2018,55,11,"['55', '19,315', '41.6 %', '1,225', '2.6 %', '26,584', '57.6 %', '17,836', '38.7 %', '1,712', '3.7 %', '26,685', '57.8 %', '17,836', '38.6 %', '1,684', '3.6 %', '25,997', '56.3 %', '18,952', '41.1 %']"
2018,56,11,"['56', '21,186', '33.9 %', '1,501', '2.4 %', '41,915', '67.6 %', '18,055', '29.1 %', '2,058', '3.3 %', '42,084', '67.5 %', '18,166', '29.2 %', '2,058', '3.3 %', '40,223', '64.8 %', '20,559', '33.1 %']"
2018,57,11,"['57', '23,625', '40.6 %', '1,735', '3.0 %', '34,003', '59.1 %', '21,352', '37.1 %', '2,203', '3.8 %', '34,855', '60.2 %', '20,994', '36.3 %', '2,014', '3.5 %', '33,145', '57.5 %', '22,895', '39.7 %']"
2018,58,11,"['58', '12,931', '23.2 %', '1,408', '2.5 %', '42,391', '76.8 %', '10,903', '19.8 %', '1,878', '3.4 %', '42,391', '76.4 %', '10,778', '19.4 %', '2,284', '4.1 %', '41,960', '75.8 %', '12,107', '21.9 %']"
2018,59,11,"['59', '12,707', '22.5 %', '1,349', '2.4 %', '43,685', '77.9 %', '10,842', '19.3 %', '1,542', '2.8 %', '43,685', '77.5 %', '10,761', '19.1 %', '1,914', '3.4 %', '42,684', '75.8 %', '12,301', '21.8 %']"
2018,60,11,"['60', '12,029', '18.0 %', '1,560', '2.3 %', '54,700', '82.3 %', '9,981', '15.0 %', '1,797', '2.7 %', '54,863', '82.1 %', '9,882', '14.8 %', '2,040', '3.1 %', '53,634', '80.5 %', '11,737', '17.6 %']"
2018,61,11,"['61', '27,157', '42.5 %', '1,616', '2.5 %', '36,773', '58.4 %', '24,329', '38.7 %', '1,841', '2.9 %', '37,618', '59.4 %', '23,898', '37.8 %', '1,770', '2.8 %', '35,828', '56.9 %', '25,745', '40.9 %']"
2018,62,11,"['62', '14,145', '23.8 %', '1,284', '2.2 %', '44,717', '76.0 %', '12,461', '21.2 %', '1,683', '2.9 %', '44,977', '76.1 %', '12,208', '20.7 %', '1,921', '3.3 %', '44,228', '74.9 %', '13,507', '22.9 %']"
2018,63,11,"['63', '29,088', '43.8 %', '1,957', '2.9 %', '37,217', '56.7 %', '25,936', '39.5 %', '2,469', '3.8 %', '38,424', '58.2 %', '25,548', '38.7 %', '2,029', '3.1 %', '35,934', '54.7 %', '27,985', '42.6 %']"
2018,64,11,"['64', '26,365', '40.1 %', '1,914', '2.9 %', '38,531', '59.2 %', '23,923', '36.8 %', '2,631', '4.0 %', '38,972', '59.6 %', '24,069', '36.8 %', '2,309', '3.5 %', '37,844', '58.1 %', '25,526', '39.2 %']"
2018,65,11,"['65', '28,270', '42.4 %', '1,820', '2.7 %', '38,264', '58.0 %', '25,328', '38.4 %', '2,334', '3.5 %', '39,419', '59.5 %', '24,883', '37.6 %', '1,945', '2.9 %', '37,084', '56.2 %', '27,202', '41.2 %']"
2018,33,12,"['33', '1,450', '2.3 %', '40,505', '63.5 %', '21,602', '33.8 %', '1,724', '2.7 %', '40,513', '63.5 %', '23,332', '36.5 %', '40,822', '64.1 %', '22,904', '35.9 %', '40,703', '63.9 %', '23,041', '36.1 %']"
2018,34,12,"['34', '986', '2.3 %', '17,464', '41.2 %', '23,656', '55.7 %', '1,314', '3.1 %', '17,567', '41.3 %', '24,949', '58.7 %', '17,856', '42.2 %', '24,469', '57.8 %', '17,645', '41.6 %', '24,785', '58.4 %']"
2018,35,12,"['35', '667', '2.6 %', '6,543', '25.8 %', '18,072', '71.2 %', '757', '3.0 %', '6,925', '27.4 %', '18,372', '72.6 %', '7,058', '28.0 %', '18,182', '72.0 %', '7,035', '27.8 %', '18,235', '72.2 %']"
2018,36,12,"['36', '738', '2.4 %', '7,992', '25.8 %', '22,343', '72.1 %', '671', '2.2 %', '8,457', '27.3 %', '22,520', '72.7 %', '8,682', '28.1 %', '22,260', '71.9 %', '8,567', '27.7 %', '22,385', '72.3 %']"
2018,37,12,"['37', '1,218', '3.2 %', '17,100', '44.6 %', '19,657', '51.3 %', '1,560', '4.1 %', '17,726', '46.4 %', '20,477', '53.6 %', '17,947', '47.2 %', '20,063', '52.8 %', '17,630', '46.3 %', '20,461', '53.7 %']"
2018,38,12,"['38', '1,355', '4.4 %', '7,833', '25.5 %', '21,404', '69.6 %', '1,532', '5.0 %', '8,517', '27.9 %', '22,059', '72.1 %', '8,776', '28.8 %', '21,647', '71.2 %', '8,625', '28.3 %', '21,864', '71.7 %']"
2018,39,12,"['39', '735', '2.4 %', '8,935', '28.6 %', '21,557', '69.0 %', '767', '2.5 %', '9,355', '30.0 %', '21,865', '70.0 %', '9,623', '30.9 %', '21,544', '69.1 %', '9,527', '30.5 %', '21,675', '69.5 %']"
2018,40,12,"['40', '779', '2.6 %', '8,065', '26.4 %', '21,690', '71.1 %', '759', '2.5 %', '8,457', '27.7 %', '22,029', '72.3 %', '8,769', '28.8 %', '21,650', '71.2 %', '8,659', '28.4 %', '21,785', '71.6 %']"
2018,41,12,"['41', '998', '2.4 %', '15,311', '36.9 %', '25,226', '60.8 %', '933', '2.2 %', '15,987', '38.6 %', '25,477', '61.4 %', '16,389', '39.6 %', '25,011', '60.4 %', '16,147', '39.0 %', '25,276', '61.0 %']"
2018,42,12,"['42', '1,666', '4.5 %', '9,895', '26.8 %', '25,042', '67.9 %', '1,927', '5.2 %', '10,272', '27.9 %', '26,542', '72.1 %', '11,051', '30.2 %', '25,595', '69.8 %', '10,472', '28.6 %', '26,174', '71.4 %']"
2018,43,12,"['43', '1,134', '2.2 %', '28,843', '56.4 %', '20,687', '40.5 %', '1,568', '3.1 %', '29,178', '57.3 %', '21,780', '42.7 %', '29,564', '58.2 %', '21,226', '41.8 %', '29,263', '57.6 %', '21,559', '42.4 %']"
2018,44,12,"['44', '1,630', '2.7 %', '38,586', '65.2 %', '18,852', '31.8 %', '1,769', '3.0 %', '38,517', '65.3 %', '20,509', '34.7 %', '38,930', '66.1 %', '19,973', '33.9 %', '38,703', '65.6 %', '20,263', '34.4 %']"
2018,45,12,"['45', '1,962', '3.4 %', '23,063', '39.7 %', '32,393', '55.8 %', '2,605', '4.5 %', '23,369', '40.3 %', '34,675', '59.7 %', '23,646', '40.9 %', '34,231', '59.1 %', '23,667', '40.8 %', '34,331', '59.2 %']"
2018,46,12,"['46', '1,830', '3.0 %', '14,053', '22.9 %', '44,907', '73.2 %', '2,420', '3.9 %', '14,150', '23.1 %', '47,227', '76.9 %', '14,255', '23.3 %', '47,027', '76.7 %', '14,433', '23.5 %', '46,927', '76.5 %']"
2018,47,12,"['47', '2,755', '3.2 %', '35,059', '40.8 %', '47,520', '55.2 %', '3,436', '4.0 %', '35,365', '41.2 %', '50,563', '58.8 %', '35,462', '41.4 %', '50,260', '58.6 %', '35,873', '41.8 %', '50,046', '58.2 %']"
2018,48,12,"['48', '2,998', '3.2 %', '28,679', '31.1 %', '59,623', '64.7 %', '3,796', '4.1 %', '28,370', '30.9 %', '63,499', '69.1 %', '28,501', '31.1 %', '63,081', '68.9 %', '29,113', '31.7 %', '62,752', '68.3 %']"
2018,49,12,"['49', '2,890', '3.0 %', '16,919', '17.9 %', '73,909', '78.1 %', '3,812', '4.0 %', '16,234', '17.1 %', '78,446', '82.9 %', '16,323', '17.3 %', '78,108', '82.7 %', '16,968', '17.9 %', '77,693', '82.1 %']"
2018,50,12,"['50', '1,678', '3.2 %', '11,491', '22.1 %', '38,363', '73.6 %', '2,259', '4.3 %', '11,630', '22.4 %', '40,398', '77.6 %', '11,742', '22.6 %', '40,194', '77.4 %', '11,936', '23.0 %', '40,065', '77.0 %']"
2018,51,12,"['51', '1,752', '3.2 %', '7,705', '14.0 %', '44,955', '81.8 %', '2,279', '4.1 %', '7,408', '13.5 %', '47,550', '86.5 %', '7,578', '13.8 %', '47,304', '86.2 %', '7,735', '14.1 %', '47,241', '85.9 %']"
2018,52,12,"['52', '2,177', '3.4 %', '34,387', '54.0 %', '26,536', '41.7 %', '2,731', '4.3 %', '35,040', '55.1 %', '28,515', '44.9 %', '35,311', '55.7 %', '28,120', '44.3 %', '35,271', '55.5 %', '28,321', '44.5 %']"
2018,53,12,"['53', '1,651', '2.2 %', '57,801', '76.5 %', '15,726', '20.8 %', '2,005', '2.7 %', '58,119', '77.4 %', '17,005', '22.6 %', '58,485', '78.0 %', '16,472', '22.0 %', '58,283', '77.7 %', '16,745', '22.3 %']"
2018,54,12,"['54', '994', '2.5 %', '21,734', '55.2 %', '16,451', '41.8 %', '1,210', '3.1 %', '21,928', '55.7 %', '17,450', '44.3 %', '22,010', '56.0 %', '17,296', '44.0 %', '21,881', '55.7 %', '17,379', '44.3 %']"
2018,55,12,"['55', '1,206', '2.6 %', '26,621', '57.7 %', '18,042', '39.1 %', '1,441', '3.1 %', '26,718', '58.0 %', '19,344', '42.0 %', '26,844', '58.4 %', '19,154', '41.6 %', '26,670', '58.1 %', '19,266', '41.9 %']"
2018,56,12,"['56', '1,311', '2.1 %', '41,652', '67.3 %', '18,528', '29.9 %', '1,738', '2.8 %', '41,765', '67.5 %', '20,098', '32.5 %', '42,042', '68.1 %', '19,728', '31.9 %', '41,990', '67.9 %', '19,877', '32.1 %']"
2018,57,12,"['57', '1,568', '2.7 %', '34,387', '59.7 %', '21,275', '37.0 %', '1,891', '3.3 %', '34,207', '59.6 %', '23,201', '40.4 %', '34,513', '60.2 %', '22,781', '39.8 %', '34,294', '59.8 %', '23,054', '40.2 %']"
2018,58,12,"['58', '1,290', '2.3 %', '42,511', '77.0 %', '10,947', '19.8 %', '1,779', '3.2 %', '42,905', '77.8 %', '12,212', '22.2 %', '42,995', '78.3 %', '11,940', '21.7 %', '42,882', '78.1 %', '12,034', '21.9 %']"
2018,59,12,"['59', '1,327', '2.4 %', '43,707', '77.9 %', '10,916', '19.5 %', '1,483', '2.6 %', '43,937', '78.5 %', '12,015', '21.5 %', '44,073', '78.9 %', '11,775', '21.1 %', '43,979', '78.7 %', '11,900', '21.3 %']"
2018,60,12,"['60', '1,283', '1.9 %', '54,617', '82.2 %', '10,151', '15.3 %', '1,714', '2.6 %', '55,148', '83.1 %', '11,219', '16.9 %', '55,248', '83.3 %', '11,047', '16.7 %', '55,208', '83.3 %', '11,093', '16.7 %']"
2018,61,12,"['61', '1,410', '2.2 %', '36,951', '58.7 %', '24,331', '38.7 %', '1,652', '2.6 %', '36,874', '58.6 %', '26,045', '41.4 %', '37,117', '59.1 %', '25,673', '40.9 %', '36,987', '58.9 %', '25,851', '41.1 %']"
2018,62,12,"['62', '1,278', '2.2 %', '44,804', '76.0 %', '12,521', '21.2 %', '1,613', '2.7 %', '45,192', '76.8 %', '13,618', '23.2 %', '45,338', '77.2 %', '13,408', '22.8 %', '45,454', '77.3 %', '13,365', '22.7 %']"
2018,63,12,"['63', '1,751', '2.7 %', '37,754', '57.5 %', '25,768', '39.3 %', '2,128', '3.2 %', '37,246', '56.9 %', '28,183', '43.1 %', '37,628', '57.6 %', '27,686', '42.4 %', '37,419', '57.2 %', '27,985', '42.8 %']"
2018,64,12,"['64', '1,766', '2.7 %', '38,745', '59.5 %', '24,156', '37.1 %', '2,216', '3.4 %', '38,835', '59.9 %', '25,986', '40.1 %', '39,068', '60.4 %', '25,634', '39.6 %', '38,959', '60.1 %', '25,828', '39.9 %']"
2018,65,12,"['65', '1,677', '2.5 %', '38,687', '58.7 %', '25,253', '38.3 %', '1,981', '3.0 %', '38,324', '58.3 %', '27,451', '41.7 %', '38,672', '58.9 %', '26,967', '41.1 %', '38,470', '58.5 %', '27,270', '41.5 %']"
2018,33,13,"['33', '39,753', '62.3 %', '1,492', '2.3 %', '22,534', '35.3 %', '41,005', '64.5 %', '22,613', '35.5 %', '43,263', '77.4 %', '12,618', '22.6 %']"
2018,34,13,"['34', '17,213', '40.5 %', '885', '2.1 %', '24,397', '57.4 %', '18,060', '42.6 %', '24,289', '57.4 %', '21,603', '65.9 %', '11,180', '34.1 %']"
2018,35,13,"['35', '6,600', '26.0 %', '488', '1.9 %', '18,288', '72.1 %', '6,960', '27.5 %', '18,375', '72.5 %', '9,632', '55.1 %', '7,842', '44.9 %']"
2018,36,13,"['36', '8,073', '26.0 %', '574', '1.8 %', '22,391', '72.1 %', '8,573', '27.7 %', '22,379', '72.3 %', '12,252', '55.5 %', '9,823', '44.5 %']"
2018,37,13,"['37', '17,144', '44.8 %', '966', '2.5 %', '20,186', '52.7 %', '17,725', '46.4 %', '20,501', '53.6 %', '20,693', '67.3 %', '10,054', '32.7 %']"
2018,38,13,"['38', '7,908', '25.7 %', '951', '3.1 %', '21,876', '71.2 %', '8,570', '27.9 %', '22,101', '72.1 %', '11,898', '51.5 %', '11,205', '48.5 %']"
2018,39,13,"['39', '9,040', '28.9 %', '594', '1.9 %', '21,668', '69.2 %', '9,455', '30.3 %', '21,716', '69.7 %', '12,892', '56.7 %', '9,827', '43.3 %']"
2018,40,13,"['40', '8,119', '26.6 %', '586', '1.9 %', '21,813', '71.5 %', '8,528', '28.0 %', '21,938', '72.0 %', '12,220', '55.0 %', '9,993', '45.0 %']"
2018,41,13,"['41', '15,641', '37.7 %', '804', '1.9 %', '25,055', '60.4 %', '16,239', '39.2 %', '25,156', '60.8 %', '20,429', '61.3 %', '12,872', '38.7 %']"
2018,42,13,"['42', '9,679', '26.2 %', '942', '2.6 %', '26,253', '71.2 %', '10,793', '29.4 %', '25,977', '70.6 %', '16,602', '55.5 %', '13,289', '44.5 %']"
2018,43,13,"['43', '28,745', '56.3 %', '1,028', '2.0 %', '21,292', '41.7 %', '29,521', '58.0 %', '21,350', '42.0 %', '32,311', '78.2 %', '9,030', '21.8 %']"
2018,44,13,"['44', '37,893', '64.1 %', '1,564', '2.6 %', '19,633', '33.2 %', '39,028', '66.3 %', '19,859', '33.7 %', '40,890', '82.5 %', '8,655', '17.5 %']"
2018,45,13,"['45', '22,531', '38.7 %', '2,303', '4.0 %', '33,355', '57.3 %', '23,747', '41.1 %', '34,007', '58.9 %', '26,979', '61.1 %', '17,155', '38.9 %']"
2018,46,13,"['46', '13,518', '22.0 %', '1,907', '3.1 %', '45,964', '74.9 %', '14,454', '23.7 %', '46,632', '76.3 %', '18,180', '45.5 %', '21,804', '54.5 %']"
2018,47,13,"['47', '34,447', '40.1 %', '2,557', '3.0 %', '48,814', '56.9 %', '36,089', '42.3 %', '49,260', '57.7 %', '41,353', '64.4 %', '22,848', '35.6 %']"
2018,48,13,"['48', '27,552', '30.0 %', '2,935', '3.2 %', '61,265', '66.8 %', '29,134', '32.0 %', '62,002', '68.0 %', '35,422', '55.1 %', '28,896', '44.9 %']"
2018,49,13,"['49', '15,348', '16.2 %', '3,131', '3.3 %', '76,079', '80.5 %', '16,783', '17.9 %', '77,074', '82.1 %', '24,595', '40.6 %', '36,023', '59.4 %']"
2018,50,13,"['50', '11,036', '21.2 %', '1,764', '3.4 %', '39,269', '75.4 %', '11,876', '22.9 %', '39,906', '77.1 %', '15,198', '44.1 %', '19,274', '55.9 %']"
2018,51,13,"['51', '6,991', '12.7 %', '1,871', '3.4 %', '46,104', '83.9 %', '7,711', '14.1 %', '46,996', '85.9 %', '11,452', '33.7 %', '22,483', '66.3 %']"
2018,52,13,"['52', '34,158', '53.8 %', '2,050', '3.2 %', '27,297', '43.0 %', '35,544', '56.2 %', '27,674', '43.8 %', '38,049', '73.8 %', '13,493', '26.2 %']"
2018,53,13,"['53', '57,466', '76.4 %', '1,602', '2.1 %', '16,137', '21.5 %', '58,623', '78.2 %', '16,358', '21.8 %', '60,200', '88.4 %', '7,874', '11.6 %']"
2018,54,13,"['54', '21,448', '54.4 %', '1,012', '2.6 %', '16,935', '43.0 %', '22,084', '56.1 %', '17,275', '43.9 %', '23,663', '70.7 %', '9,804', '29.3 %']"
2018,55,13,"['55', '26,192', '56.8 %', '1,214', '2.6 %', '18,705', '40.6 %', '26,968', '58.6 %', '19,048', '41.4 %', '28,877', '72.5 %', '10,932', '27.5 %']"
2018,56,13,"['56', '41,181', '66.4 %', '1,345', '2.2 %', '19,448', '31.4 %', '42,259', '68.5 %', '19,430', '31.5 %', '44,301', '83.9 %', '8,503', '16.1 %']"
2018,57,13,"['57', '33,668', '58.6 %', '1,637', '2.8 %', '22,161', '38.6 %', '34,566', '60.4 %', '22,655', '39.6 %', '36,009', '77.8 %', '10,290', '22.2 %']"
2018,58,13,"['58', '42,339', '76.7 %', '1,394', '2.5 %', '11,432', '20.7 %', '43,296', '78.8 %', '11,631', '21.2 %', '44,089', '87.7 %', '6,162', '12.3 %']"
2018,59,13,"['59', '43,377', '77.5 %', '1,206', '2.2 %', '11,379', '20.3 %', '44,230', '79.4 %', '11,510', '20.6 %', '45,269', '88.2 %', '6,085', '11.8 %']"
2018,60,13,"['60', '54,518', '82.0 %', '1,323', '2.0 %', '10,640', '16.0 %', '55,407', '83.8 %', '10,726', '16.2 %', '56,135', '91.0 %', '5,535', '9.0 %']"
2018,61,13,"['61', '36,377', '57.8 %', '1,335', '2.1 %', '25,237', '40.1 %', '37,312', '59.5 %', '25,423', '40.5 %', '39,403', '75.8 %', '12,553', '24.2 %']"
2018,62,13,"['62', '44,593', '75.8 %', '1,200', '2.0 %', '13,042', '22.2 %', '45,483', '77.5 %', '13,169', '22.5 %', '46,344', '88.6 %', '5,986', '11.4 %']"
2018,63,13,"['63', '36,643', '56.0 %', '1,839', '2.8 %', '27,005', '41.2 %', '37,733', '57.9 %', '27,423', '42.1 %', '39,768', '76.6 %', '12,153', '23.4 %']"
2018,64,13,"['64', '38,164', '58.8 %', '1,860', '2.9 %', '24,883', '38.3 %', '39,148', '60.6 %', '25,447', '39.4 %', '40,837', '76.8 %', '12,339', '23.2 %']"
2018,65,13,"['65', '37,731', '57.3 %', '1,735', '2.6 %', '26,388', '40.1 %', '38,778', '59.2 %', '26,710', '40.8 %', '40,722', '78.1 %', '11,410', '21.9 %']"
2018,66,14,"['66', '38,444', '54.5 %', '31,523', '44.7 %', '514', '0.7 %', '42,916', '61.3 %', '25,918', '37.0 %', '1,192', '1.7 %', '39,210', '56.4 %', '28,990', '41.7 %', '1,381', '2.0 %', '38,284', '55.0 %']"
2018,67,14,"['67', '33,902', '54.2 %', '28,085', '44.9 %', '519', '0.8 %', '37,265', '60.0 %', '23,787', '38.3 %', '1,106', '1.8 %', '34,256', '55.4 %', '26,135', '42.3 %', '1,394', '2.3 %', '33,236', '53.9 %']"
2018,68,14,"['68', '57,103', '84.4 %', '10,080', '14.9 %', '456', '0.7 %', '58,459', '86.3 %', '8,519', '12.6 %', '754', '1.1 %', '55,027', '81.6 %', '11,234', '16.7 %', '1,180', '1.7 %', '55,802', '82.9 %']"
2018,69,14,"['69', '40,487', '74.7 %', '13,250', '24.5 %', '432', '0.8 %', '42,014', '77.6 %', '11,474', '21.2 %', '683', '1.3 %', '38,637', '71.8 %', '13,938', '25.9 %', '1,203', '2.2 %', '39,519', '73.7 %']"
2018,70,14,"['70', '29,577', '45.7 %', '34,620', '53.5 %', '535', '0.8 %', '33,748', '52.5 %', '29,228', '45.5 %', '1,275', '2.0 %', '30,328', '47.5 %', '32,094', '50.2 %', '1,461', '2.3 %', '29,274', '45.9 %']"
2018,71,14,"['71', '41,415', '75.7 %', '12,858', '23.5 %', '460', '0.8 %', '42,990', '78.5 %', '10,929', '20.0 %', '835', '1.5 %', '39,952', '73.3 %', '13,265', '24.3 %', '1,287', '2.4 %', '40,691', '74.8 %']"
2018,72,14,"['72', '40,136', '75.3 %', '12,732', '23.9 %', '430', '0.8 %', '41,498', '77.8 %', '11,140', '20.9 %', '691', '1.3 %', '37,743', '71.4 %', '13,840', '26.2 %', '1,280', '2.4 %', '38,822', '73.5 %']"
2018,73,14,"['73', '55,144', '68.0 %', '25,165', '31.0 %', '805', '1.0 %', '58,715', '72.1 %', '21,143', '26.0 %', '1,535', '1.9 %', '55,375', '68.2 %', '23,851', '29.4 %', '2,015', '2.5 %', '54,482', '67.2 %']"
2018,74,14,"['74', '16,635', '37.3 %', '27,552', '61.8 %', '419', '0.9 %', '18,798', '42.8 %', '24,488', '55.7 %', '672', '1.5 %', '16,626', '38.5 %', '25,384', '58.8 %', '1,161', '2.7 %', '16,071', '37.3 %']"
2018,75,14,"['75', '6,963', '21.7 %', '25,004', '77.8 %', '172', '0.5 %', '8,573', '27.2 %', '22,450', '71.2 %', '508', '1.6 %', '7,617', '24.5 %', '22,684', '72.8 %', '851', '2.7 %', '7,303', '23.4 %']"
2018,76,14,"['76', '20,182', '35.7 %', '36,009', '63.7 %', '335', '0.6 %', '23,352', '41.4 %', '32,291', '57.2 %', '778', '1.4 %', '21,072', '37.4 %', '34,299', '60.9 %', '936', '1.7 %', '20,248', '36.0 %']"
2018,77,14,"['77', '7,981', '16.6 %', '39,825', '82.8 %', '289', '0.6 %', '10,478', '22.1 %', '36,069', '76.1 %', '841', '1.8 %', '9,268', '19.8 %', '36,179', '77.1 %', '1,460', '3.1 %', '8,622', '18.4 %']"
2018,78,14,"['78', '19,730', '33.1 %', '39,566', '66.3 %', '376', '0.6 %', '23,531', '40.0 %', '34,086', '57.9 %', '1,214', '2.1 %', '21,522', '37.1 %', '34,664', '59.8 %', '1,829', '3.2 %', '20,624', '35.6 %']"
2018,79,14,"['79', '14,002', '25.9 %', '39,723', '73.5 %', '294', '0.5 %', '17,343', '32.5 %', '35,061', '65.7 %', '956', '1.8 %', '15,585', '29.5 %', '35,613', '67.5 %', '1,559', '3.0 %', '14,784', '28.0 %']"
2018,80,14,"['80', '17,721', '43.2 %', '22,963', '55.9 %', '360', '0.9 %', '19,747', '48.6 %', '20,461', '50.3 %', '463', '1.1 %', '17,266', '43.0 %', '21,968', '54.8 %', '877', '2.2 %', '16,352', '40.9 %']"
2018,81,14,"['81', '24,261', '69.5 %', '10,357', '29.7 %', '284', '0.8 %', '25,331', '72.4 %', '9,194', '26.3 %', '466', '1.3 %', '23,959', '68.8 %', '10,068', '28.9 %', '802', '2.3 %', '23,900', '68.8 %']"
2018,82,14,"['82', '36,356', '76.5 %', '10,777', '22.7 %', '391', '0.8 %', '37,592', '79.3 %', '9,069', '19.1 %', '736', '1.6 %', '35,458', '75.2 %', '10,538', '22.4 %', '1,148', '2.4 %', '35,857', '76.1 %']"
2018,83,14,"['83', '45,702', '75.6 %', '14,386', '23.8 %', '402', '0.7 %', '47,080', '78.1 %', '12,094', '20.1 %', '1,105', '1.8 %', '42,828', '71.4 %', '15,634', '26.1 %', '1,529', '2.5 %', '44,301', '73.9 %']"
2018,84,14,"['84', '26,594', '55.5 %', '20,894', '43.6 %', '414', '0.9 %', '28,448', '59.7 %', '18,038', '37.8 %', '1,187', '2.5 %', '25,962', '54.7 %', '19,945', '42.0 %', '1,548', '3.3 %', '26,292', '55.5 %']"
2018,85,14,"['85', '48,171', '66.2 %', '24,172', '33.2 %', '427', '0.6 %', '50,762', '69.9 %', '21,097', '29.1 %', '754', '1.0 %', '47,454', '65.6 %', '23,796', '32.9 %', '1,098', '1.5 %', '46,905', '65.0 %']"
2018,86,14,"['86', '46,806', '79.7 %', '11,498', '19.6 %', '419', '0.7 %', '48,077', '82.0 %', '9,748', '16.6 %', '793', '1.4 %', '44,914', '77.0 %', '12,080', '20.7 %', '1,354', '2.3 %', '45,751', '78.5 %']"
2018,87,14,"['87', '33,321', '76.4 %', '9,875', '22.7 %', '393', '0.9 %', '34,006', '78.2 %', '8,831', '20.3 %', '645', '1.5 %', '31,430', '72.6 %', '10,754', '24.9 %', '1,089', '2.5 %', '32,459', '75.1 %']"
2018,88,14,"['88', '38,965', '81.6 %', '8,517', '17.8 %', '281', '0.6 %', '39,571', '82.9 %', '7,542', '15.8 %', '594', '1.2 %', '35,646', '75.2 %', '10,676', '22.5 %', '1,088', '2.3 %', '37,699', '79.6 %']"
2018,89,14,"['89', '37,580', '56.0 %', '28,848', '43.0 %', '625', '0.9 %', '40,988', '61.5 %', '24,404', '36.6 %', '1,275', '1.9 %', '37,741', '57.0 %', '26,879', '40.6 %', '1,571', '2.4 %', '37,007', '55.9 %']"
2018,90,14,"['90', '10,432', '26.3 %', '29,015', '73.1 %', '272', '0.7 %', '12,015', '30.4 %', '26,803', '67.9 %', '644', '1.6 %', '10,836', '27.6 %', '27,519', '70.2 %', '861', '2.2 %', '10,522', '26.9 %']"
2018,91,14,"['91', '34,211', '59.1 %', '23,153', '40.0 %', '557', '1.0 %', '36,915', '63.9 %', '19,733', '34.2 %', '1,126', '1.9 %', '34,677', '60.2 %', '21,450', '37.3 %', '1,440', '2.5 %', '33,864', '59.0 %']"
2018,92,14,"['92', '15,153', '37.5 %', '24,968', '61.7 %', '335', '0.8 %', '17,064', '42.4 %', '22,422', '55.7 %', '804', '2.0 %', '15,511', '38.6 %', '23,604', '58.8 %', '1,023', '2.5 %', '15,114', '37.7 %']"
2018,93,14,"['93', '30,154', '56.5 %', '22,805', '42.7 %', '442', '0.8 %', '32,735', '61.5 %', '19,518', '36.7 %', '978', '1.8 %', '30,551', '57.6 %', '21,172', '39.9 %', '1,342', '2.5 %', '30,015', '56.7 %']"
2018,94,14,"['94', '38,066', '55.1 %', '30,385', '44.0 %', '670', '1.0 %', '41,692', '60.5 %', '25,794', '37.4 %', '1,463', '2.1 %', '38,438', '55.9 %', '28,442', '41.4 %', '1,843', '2.7 %', '37,618', '54.9 %']"
2018,95,14,"['95', '9,945', '21.6 %', '35,704', '77.7 %', '307', '0.7 %', '11,576', '25.2 %', '33,584', '73.2 %', '728', '1.6 %', '10,263', '22.4 %', '34,625', '75.6 %', '893', '2.0 %', '9,891', '21.6 %']"
2018,96,14,"['96', '37,465', '55.4 %', '29,662', '43.8 %', '538', '0.8 %', '40,846', '60.5 %', '25,501', '37.8 %', '1,146', '1.7 %', '37,740', '56.0 %', '28,125', '41.8 %', '1,487', '2.2 %', '37,190', '55.4 %']"
2018,97,14,"['97', '36,194', '54.8 %', '29,325', '44.4 %', '572', '0.9 %', '39,928', '60.6 %', '24,649', '37.4 %', '1,285', '2.0 %', '36,593', '55.8 %', '27,343', '41.7 %', '1,691', '2.6 %', '35,896', '54.9 %']"
2018,98,14,"['98', '51,053', '62.5 %', '29,922', '36.7 %', '655', '0.8 %', '56,000', '68.9 %', '23,752', '29.2 %', '1,555', '1.9 %', '51,886', '64.0 %', '27,187', '33.5 %', '1,962', '2.4 %', '51,054', '63.2 %']"
2018,66,15,"['66', '29,667', '42.6 %', '1,613', '2.3 %', '40,457', '59.1 %', '26,168', '38.2 %', '1,828', '2.7 %', '41,476', '60.2 %', '25,637', '37.2 %', '1,768', '2.6 %', '38,954', '56.9 %', '28,026', '40.9 %']"
